,OrderID,ProductID,UnitPrice_x,Quantity,Discount,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued
1172,10694,59,55.0,25,0,QUICK,8,1997-10-06 00:00:00,1997-11-03 00:00:00,1997-10-09 00:00:00,3,398.36,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0
1173,10694,70,15.0,50,0,QUICK,8,1997-10-06 00:00:00,1997-11-03 00:00:00,1997-10-09 00:00:00,3,398.36,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0
1174,10695,8,40.0,10,0,WILMK,7,1997-10-07 00:00:00,1997-11-18 00:00:00,1997-10-14 00:00:00,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0
1175,10695,12,38.0,4,0,WILMK,7,1997-10-07 00:00:00,1997-11-18 00:00:00,1997-10-14 00:00:00,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0
1176,10695,24,4.5,20,0,WILMK,7,1997-10-07 00:00:00,1997-11-18 00:00:00,1997-10-14 00:00:00,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,Guaran Fantstica,10,1,12 - 355 ml cans,4.5,20,0,0,1
1177,10696,17,39.0,20,0,WHITC,8,1997-10-08 00:00:00,1997-11-19 00:00:00,1997-10-14 00:00:00,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1
1178,10696,46,12.0,18,0,WHITC,8,1997-10-08 00:00:00,1997-11-19 00:00:00,1997-10-14 00:00:00,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0
1179,10697,19,9.2,7,0,LINOD,3,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0
1180,10697,35,18.0,9,0,LINOD,3,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0
1181,10697,58,13.25,30,0,LINOD,3,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0
1182,10697,70,15.0,30,0,LINOD,3,1997-10-08 00:00:00,1997-11-05 00:00:00,1997-10-14 00:00:00,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0
1183,10698,11,21.0,15,0,ERNSH,4,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0
1184,10698,17,39.0,8,0,ERNSH,4,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1
1185,10698,29,123.79,12,0,ERNSH,4,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Thringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1
1186,10698,65,21.05,65,0,ERNSH,4,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0
1187,10698,70,15.0,8,0,ERNSH,4,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-17 00:00:00,1,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0
1188,10699,47,9.5,12,0,MORGK,3,1997-10-09 00:00:00,1997-11-06 00:00:00,1997-10-13 00:00:00,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0
1189,10700,1,18.0,5,0,SAVEA,3,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0
1190,10700,34,14.0,12,0,SAVEA,3,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0
1191,10700,68,12.5,40,0,SAVEA,3,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0
1192,10700,71,21.5,60,0,SAVEA,3,1997-10-10 00:00:00,1997-11-07 00:00:00,1997-10-16 00:00:00,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0
1193,10701,59,55.0,42,0,HUNGO,6,1997-10-13 00:00:00,1997-10-27 00:00:00,1997-10-15 00:00:00,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0
1194,10701,71,21.5,20,0,HUNGO,6,1997-10-13 00:00:00,1997-10-27 00:00:00,1997-10-15 00:00:00,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0
1195,10701,76,18.0,35,0,HUNGO,6,1997-10-13 00:00:00,1997-10-27 00:00:00,1997-10-15 00:00:00,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Lakkalikri,23,1,500 ml,18.0,57,0,20,0
1196,10702,3,10.0,6,0,ALFKI,4,1997-10-13 00:00:00,1997-11-24 00:00:00,1997-10-21 00:00:00,1,23.94,Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,13,70,25,0
1197,10702,76,18.0,15,0,ALFKI,4,1997-10-13 00:00:00,1997-11-24 00:00:00,1997-10-21 00:00:00,1,23.94,Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany,Lakkalikri,23,1,500 ml,18.0,57,0,20,0
1198,10703,2,19.0,5,0,FOLKO,6,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-10-20 00:00:00,2,152.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0
1199,10703,59,55.0,35,0,FOLKO,6,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-10-20 00:00:00,2,152.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0
1200,10703,73,15.0,35,0,FOLKO,6,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-10-20 00:00:00,2,152.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden,Rd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0
1201,10704,4,22.0,6,0,QUEEN,6,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-11-07 00:00:00,1,4.78,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0
1202,10704,24,4.5,35,0,QUEEN,6,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-11-07 00:00:00,1,4.78,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,Guaran Fantstica,10,1,12 - 355 ml cans,4.5,20,0,0,1
1203,10704,48,12.75,24,0,QUEEN,6,1997-10-14 00:00:00,1997-11-11 00:00:00,1997-11-07 00:00:00,1,4.78,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,Chocolade,22,3,10 pkgs.,12.75,15,70,25,0
1204,10705,31,12.5,20,0,HILAA,9,1997-10-15 00:00:00,1997-11-12 00:00:00,1997-11-18 00:00:00,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0
1205,10705,32,32.0,4,0,HILAA,9,1997-10-15 00:00:00,1997-11-12 00:00:00,1997-11-18 00:00:00,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela,Mascarpone Fabioli,14,4,24 - 200 g pkgs.,32.0,9,40,25,0
1206,10706,16,17.45,20,0,OLDWO,8,1997-10-16 00:00:00,1997-11-13 00:00:00,1997-10-21 00:00:00,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0
1207,10706,43,46.0,24,0,OLDWO,8,1997-10-16 00:00:00,1997-11-13 00:00:00,1997-10-21 00:00:00,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0
1208,10706,59,55.0,8,0,OLDWO,8,1997-10-16 00:00:00,1997-11-13 00:00:00,1997-10-21 00:00:00,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0
1209,10707,55,24.0,21,0,AROUT,4,1997-10-16 00:00:00,1997-10-30 00:00:00,1997-10-23 00:00:00,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,Pt chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0
1210,10707,57,19.5,40,0,AROUT,4,1997-10-16 00:00:00,1997-10-30 00:00:00,1997-10-23 00:00:00,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0
1211,10707,70,15.0,28,0,AROUT,4,1997-10-16 00:00:00,1997-10-30 00:00:00,1997-10-23 00:00:00,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0
1212,10708,5,21.35,4,0,THEBI,6,1997-10-17 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,0,0,0,1
1213,10708,36,19.0,5,0,THEBI,6,1997-10-17 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00,2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0
1214,10709,8,40.0,40,0,GOURL,1,1997-10-17 00:00:00,1997-11-14 00:00:00,1997-11-20 00:00:00,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0
1215,10709,51,53.0,28,0,GOURL,1,1997-10-17 00:00:00,1997-11-14 00:00:00,1997-11-20 00:00:00,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0
1216,10709,60,34.0,10,0,GOURL,1,1997-10-17 00:00:00,1997-11-14 00:00:00,1997-11-20 00:00:00,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0
1217,10710,19,9.2,5,0,FRANS,1,1997-10-20 00:00:00,1997-11-17 00:00:00,1997-10-23 00:00:00,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0
1218,10710,47,9.5,5,0,FRANS,1,1997-10-20 00:00:00,1997-11-17 00:00:00,1997-10-23 00:00:00,1,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0
1219,10711,19,9.2,12,0,SAVEA,5,1997-10-21 00:00:00,1997-12-02 00:00:00,1997-10-29 00:00:00,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0
1220,10711,41,9.65,42,0,SAVEA,5,1997-10-21 00:00:00,1997-12-02 00:00:00,1997-10-29 00:00:00,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0
1221,10711,53,32.8,120,0,SAVEA,5,1997-10-21 00:00:00,1997-12-02 00:00:00,1997-10-29 00:00:00,2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1
1222,10712,53,32.8,3,0,HUNGO,3,1997-10-21 00:00:00,1997-11-18 00:00:00,1997-10-31 00:00:00,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1
1223,10712,56,38.0,30,0,HUNGO,3,1997-10-21 00:00:00,1997-11-18 00:00:00,1997-10-31 00:00:00,1,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0
1224,10713,10,31.0,18,0,SAVEA,1,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0
1225,10713,26,31.23,30,0,SAVEA,1,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Gumbr Gummibrchen,11,3,100 - 250 g bags,31.23,15,0,0,0
1226,10713,45,9.5,110,0,SAVEA,1,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Rogede sild,21,8,1k pkg.,9.5,5,70,15,0
1227,10713,46,12.0,24,0,SAVEA,1,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-24 00:00:00,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0
1228,10714,2,19.0,30,0,SAVEA,5,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0
1229,10714,17,39.0,27,0,SAVEA,5,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1
1230,10714,47,9.5,50,0,SAVEA,5,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0
1231,10714,56,38.0,18,0,SAVEA,5,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0
1232,10714,58,13.25,12,0,SAVEA,5,1997-10-22 00:00:00,1997-11-19 00:00:00,1997-10-27 00:00:00,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0
1233,10715,10,31.0,21,0,BONAP,3,1997-10-23 00:00:00,1997-11-06 00:00:00,1997-10-29 00:00:00,1,63.2,Bon app-,"12, rue des Bouchers",Marseille,,13008,France,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0
1234,10715,71,21.5,30,0,BONAP,3,1997-10-23 00:00:00,1997-11-06 00:00:00,1997-10-29 00:00:00,1,63.2,Bon app-,"12, rue des Bouchers",Marseille,,13008,France,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0
1235,10716,21,10.0,5,0,RANCH,4,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-27 00:00:00,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0
1236,10716,51,53.0,7,0,RANCH,4,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-27 00:00:00,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0
1237,10716,61,28.5,10,0,RANCH,4,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-27 00:00:00,2,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,Sirop d'rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0
1238,10717,21,10.0,32,0,FRANK,1,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-29 00:00:00,2,59.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0
1239,10717,54,7.45,15,0,FRANK,1,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-29 00:00:00,2,59.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,Tourtire,25,6,16 pies,7.45,21,0,10,0
1240,10717,69,36.0,25,0,FRANK,1,1997-10-24 00:00:00,1997-11-21 00:00:00,1997-10-29 00:00:00,2,59.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,0
1241,10718,12,38.0,36,0,KOENE,1,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00,3,170.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,86,0,0,0
1242,10718,16,17.45,20,0,KOENE,1,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00,3,170.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0
1243,10718,36,19.0,40,0,KOENE,1,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00,3,170.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0
1244,10718,62,49.3,20,0,KOENE,1,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-10-29 00:00:00,3,170.88,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0
1245,10719,18,62.5,12,0,LETSS,8,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-11-05 00:00:00,2,51.44,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0
1246,10719,30,25.89,3,0,LETSS,8,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-11-05 00:00:00,2,51.44,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0
1247,10719,54,7.45,40,0,LETSS,8,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-11-05 00:00:00,2,51.44,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,Tourtire,25,6,16 pies,7.45,21,0,10,0
1248,10720,35,18.0,21,0,QUEDE,8,1997-10-28 00:00:00,1997-11-11 00:00:00,1997-11-05 00:00:00,2,9.53,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0
1249,10720,71,21.5,8,0,QUEDE,8,1997-10-28 00:00:00,1997-11-11 00:00:00,1997-11-05 00:00:00,2,9.53,Que Delcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0
1250,10721,44,19.45,50,0,QUICK,5,1997-10-29 00:00:00,1997-11-26 00:00:00,1997-10-31 00:00:00,3,48.92,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0
1251,10722,2,19.0,3,0,SAVEA,8,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0
1252,10722,31,12.5,50,0,SAVEA,8,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0
1253,10722,68,12.5,45,0,SAVEA,8,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0
1254,10722,75,7.75,42,0,SAVEA,8,1997-10-29 00:00:00,1997-12-10 00:00:00,1997-11-04 00:00:00,1,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Rhnbru Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0
1255,10723,26,31.23,15,0,WHITC,3,1997-10-30 00:00:00,1997-11-27 00:00:00,1997-11-25 00:00:00,1,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,Gumbr Gummibrchen,11,3,100 - 250 g bags,31.23,15,0,0,0
1256,10724,10,31.0,16,0,MEREP,8,1997-10-30 00:00:00,1997-12-11 00:00:00,1997-11-05 00:00:00,2,57.75,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0
1257,10724,61,28.5,5,0,MEREP,8,1997-10-30 00:00:00,1997-12-11 00:00:00,1997-11-05 00:00:00,2,57.75,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada,Sirop d'rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0
1258,10725,41,9.65,12,0,FAMIA,4,1997-10-31 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00,3,10.83,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0
1259,10725,52,7.0,4,0,FAMIA,4,1997-10-31 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00,3,10.83,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil,Filo Mix,24,5,16 - 2 kg boxes,7.0,38,0,25,0
1260,10725,55,24.0,6,0,FAMIA,4,1997-10-31 00:00:00,1997-11-28 00:00:00,1997-11-05 00:00:00,3,10.83,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil,Pt chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0
1261,10726,4,22.0,25,0,EASTC,4,1997-11-03 00:00:00,1997-11-17 00:00:00,1997-12-05 00:00:00,1,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0
1262,10726,11,21.0,5,0,EASTC,4,1997-11-03 00:00:00,1997-11-17 00:00:00,1997-12-05 00:00:00,1,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0
1263,10727,17,39.0,20,0,REGGC,2,1997-11-03 00:00:00,1997-12-01 00:00:00,1997-12-05 00:00:00,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1
1264,10727,56,38.0,10,0,REGGC,2,1997-11-03 00:00:00,1997-12-01 00:00:00,1997-12-05 00:00:00,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0
1265,10727,59,55.0,10,0,REGGC,2,1997-11-03 00:00:00,1997-12-01 00:00:00,1997-12-05 00:00:00,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0
1266,10728,30,25.89,15,0,QUEEN,4,1997-11-04 00:00:00,1997-12-02 00:00:00,1997-11-11 00:00:00,2,58.33,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0
1267,10728,40,18.4,6,0,QUEEN,4,1997-11-04 00:00:00,1997-12-02 00:00:00,1997-11-11 00:00:00,2,58.33,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0
